,crn,date,subj,sub_num,course,location,section,description,instructor,credit
7754,33759,"12:10 - 1:00 PM, T",MUS,010,MUS 010,MUSIC 105,A04,Intro Music Lit,"Hess, C",4.0
7755,33759,"9:00 - 9:50 AM, MWF",MUS,010,MUS 010,PITZER 1010,A04,Intro Music Lit,"Hess, C",4.0
7756,33760,"9:00 - 10:20 AM, TR",MUS,011,MUS 011,PITZER 1010,A01,Musics of the World,"Spiller, H",4.0
7757,33760,"2:10 - 3:00 PM, W",MUS,011,MUS 011,MUSIC 105,A01,Musics of the World,"Spiller, H",4.0
7758,33761,"9:00 - 10:20 AM, TR",MUS,011,MUS 011,PITZER 1010,A02,Musics of the World,"Spiller, H",4.0
7759,33761,"1:10 - 2:00 PM, M",MUS,011,MUS 011,EVERSN 266,A02,Musics of the World,"Spiller, H",4.0
7760,33762,"9:00 - 10:20 AM, TR",MUS,011,MUS 011,PITZER 1010,A03,Musics of the World,"Spiller, H",4.0
7761,33762,"2:10 - 3:00 PM, F",MUS,011,MUS 011,EVERSN 266,A03,Musics of the World,"Spiller, H",4.0
7762,33763,"9:00 - 10:20 AM, TR",MUS,011,MUS 011,PITZER 1010,A04,Musics of the World,"Spiller, H",4.0
7763,33763,"2:10 - 3:00 PM, T",MUS,011,MUS 011,MUSIC 105,A04,Musics of the World,"Spiller, H",4.0
7764,33764,"1:10 - 2:00 PM, T",MUS,011,MUS 011,MUSIC 105,A05,Musics of the World,"Spiller, H",4.0
7765,33764,"9:00 - 10:20 AM, TR",MUS,011,MUS 011,PITZER 1010,A05,Musics of the World,"Spiller, H",4.0
7766,33765,"11:00 - 11:50 AM, F",MUS,011,MUS 011,MUSIC 115,A06,Musics of the World,"Spiller, H",4.0
7767,33765,"9:00 - 10:20 AM, TR",MUS,011,MUS 011,PITZER 1010,A06,Musics of the World,"Spiller, H",4.0
7768,33766,"11:00 - 11:50 AM, MW",MUS,016B,MUS 016B,MUSIC 115,001,Elementary Musicianship,"Triest, A",2.0
7769,33767,"11:00 - 11:50 AM, MW",MUS,016B,MUS 016B,MUSIC 203,002,Elementary Musicianship,"Triest, A",2.0
7770,33768,"9:00 - 9:50 AM, TR",MUS,017B,MUS 017B,MUSIC 115,001,Intermed Musicianship,"Castro, C",2.0
7771,33769,"9:00 - 9:50 AM, TR",MUS,017B,MUS 017B,MUSIC 203,002,Intermed Musicianship,"Castro, C",2.0
7772,44447,TBA,MUS,024A,MUS 024A,TBA,001,MH1: Baroque & Classic,"Polzonetti, P",4.0
7773,44447,"1:10 - 2:30 PM, MW",MUS,024A,MUS 024A,MUSIC 115,001,MH1: Baroque & Classic,"Polzonetti, P",4.0
7774,@,TBA,MUS,098,MUS 098,TBA,-,Directed Group Study,The Staff,V
7775,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7776,@,TBA,MUS,099,MUS 099,TBA,-,Special Study,The Staff,V
7777,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7778,33788,"10:30 - 11:50 AM, TR",MUS,101B,MUS 101B,MUSIC 230,001,Advanced Theory,"Castro, C",4.0
7779,33788,TBA,MUS,101B,MUS 101B,TBA,001,Advanced Theory,"Castro, C",4.0
7780,33789,"10:00 - 11:20 AM, WF",MUS,103,MUS 103,MUSIC 230,001,Wrkshp in Composition,"San Martin, L",3.0
7781,33797,"2:40 - 4:00 PM, MW",MUS,107A,MUS 107A,MUSIC 115,A01,Intro Elec Music,"Nichols, S",4.0
7782,33797,"1:10 - 2:00 PM, R",MUS,107A,MUS 107A,ARTANX 101,A01,Intro Elec Music,"Nichols, S",4.0
7783,45275,"2:40 - 4:00 PM, MW",MUS,107A,MUS 107A,MUSIC 115,A02,Intro Elec Music,"Nichols, S",4.0
7784,45275,"2:10 - 3:00 PM, R",MUS,107A,MUS 107A,ARTANX 101,A02,Intro Elec Music,"Nichols, S",4.0
7785,45276,"2:40 - 4:00 PM, MW",MUS,107A,MUS 107A,MUSIC 115,A03,Intro Elec Music,"Nichols, S",4.0
7786,45276,"3:10 - 4:00 PM, R",MUS,107A,MUS 107A,ARTANX 101,A03,Intro Elec Music,"Nichols, S",4.0
7787,45277,"4:10 - 5:00 PM, R",MUS,107A,MUS 107A,ARTANX 101,A04,Intro Elec Music,"Nichols, S",4.0
7788,45277,"2:40 - 4:00 PM, MW",MUS,107A,MUS 107A,MUSIC 115,A04,Intro Elec Music,"Nichols, S",4.0
7789,45278,"2:40 - 4:00 PM, MW",MUS,107A,MUS 107A,MUSIC 115,A05,Intro Elec Music,"Nichols, S",4.0
7790,45278,"1:10 - 2:00 PM, F",MUS,107A,MUS 107A,ARTANX 101,A05,Intro Elec Music,"Nichols, S",4.0
7791,45279,"2:40 - 4:00 PM, MW",MUS,107A,MUS 107A,MUSIC 115,A06,Intro Elec Music,"Nichols, S",4.0
7792,45279,"2:10 - 3:00 PM, F",MUS,107A,MUS 107A,ARTANX 101,A06,Intro Elec Music,"Nichols, S",4.0
7793,45280,"2:40 - 4:00 PM, MW",MUS,107A,MUS 107A,MUSIC 115,A07,Intro Elec Music,"Nichols, S",4.0
7794,45280,"3:10 - 4:00 PM, F",MUS,107A,MUS 107A,ARTANX 101,A07,Intro Elec Music,"Nichols, S",4.0
7795,45281,"4:10 - 5:00 PM, F",MUS,107A,MUS 107A,ARTANX 101,A08,Intro Elec Music,"Nichols, S",4.0
7796,45281,"2:40 - 4:00 PM, MW",MUS,107A,MUS 107A,MUSIC 115,A08,Intro Elec Music,"Nichols, S",4.0
7797,44461,"9:00 - 9:50 AM, MW",MUS,108A,MUS 108A,MUSIC 203,001,Orchestration,"Hofman, M",2.0
7798,44463,"3:10 - 4:00 PM, TR",MUS,114,MUS 114,MUSIC 105,001,Intermediate Conducting,"Baldini, C",2.0
7799,44463,TBA,MUS,114,MUS 114,TBA,001,Intermediate Conducting,"Baldini, C",2.0
7800,44448,"11:00 - 11:50 AM, MWF",MUS,117,MUS 117,PITZER 1010,A01,Broadway Musical,"Hess, C",4.0
7801,44448,"12:10 - 1:00 PM, W",MUS,117,MUS 117,MUSIC 105,A01,Broadway Musical,"Hess, C",4.0
7802,44449,"11:00 - 11:50 AM, MWF",MUS,117,MUS 117,PITZER 1010,A02,Broadway Musical,"Hess, C",4.0
7803,44449,"1:10 - 2:00 PM, W",MUS,117,MUS 117,MUSIC 105,A02,Broadway Musical,"Hess, C",4.0
7804,44450,"11:00 - 11:50 AM, MWF",MUS,117,MUS 117,PITZER 1010,A03,Broadway Musical,"Hess, C",4.0
7805,44450,"12:10 - 1:00 PM, T",MUS,117,MUS 117,MUSIC 115,A03,Broadway Musical,"Hess, C",4.0
7806,44451,"9:00 - 9:50 AM, T",MUS,117,MUS 117,MUSIC 105,A04,Broadway Musical,"Hess, C",4.0
7807,44451,"11:00 - 11:50 AM, MWF",MUS,117,MUS 117,PITZER 1010,A04,Broadway Musical,"Hess, C",4.0
7808,44452,"11:00 - 11:50 AM, MWF",MUS,117,MUS 117,PITZER 1010,A05,Broadway Musical,"Hess, C",4.0
7809,44452,"1:10 - 2:00 PM, R",MUS,117,MUS 117,MUSIC 105,A05,Broadway Musical,"Hess, C",4.0
7810,44460,"11:00 - 11:50 AM, MWF",MUS,117,MUS 117,PITZER 1010,A06,Broadway Musical,"Hess, C",4.0
7811,44460,"1:10 - 2:00 PM, F",MUS,117,MUS 117,MUSIC 115,A06,Broadway Musical,"Hess, C",4.0
7812,33802,"2:40 - 4:30 PM, TR",MUS,122,MUS 122,MUSIC 115,001,Topics Anlys & Theory,"Rohde, K",4.0
7813,44462,"1:10 - 2:30 PM, TR",MUS,124D,MUS 124D,MUSIC 203,001,Music History 4,"Plack, R",4.0
7814,44462,TBA,MUS,124D,MUS 124D,TBA,001,Music History 4,"Plack, R",4.0
7815,44488,"10:30 - 11:50 AM, MW",MUS,127,MUS 127,MUSIC 105,A01,Music from Latin America,"Penate, C",4.0
7816,44488,"2:10 - 3:00 PM, F",MUS,127,MUS 127,MUSIC 115,A01,Music from Latin America,"Penate, C",4.0
7817,44489,"12:10 - 1:00 PM, F",MUS,127,MUS 127,MUSIC 105,A02,Music from Latin America,"Penate, C",4.0
7818,44489,"10:30 - 11:50 AM, MW",MUS,127,MUS 127,MUSIC 105,A02,Music from Latin America,"Penate, C",4.0
7819,@,TBA,MUS,131A,MUS 131A,TBA,001,Voice,"Munoz-Diaz, Z",2.0
7820,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7821,@,TBA,MUS,131A,MUS 131A,TBA,001,Voice,"Munoz-Diaz, Z",2.0
7822,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7823,@,TBA,MUS,131A,MUS 131A,TBA,002,Voice,"Nadel, J",2.0
7824,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7825,@,TBA,MUS,131A,MUS 131A,TBA,002,Voice,"Nadel, J",2.0
7826,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7827,@,TBA,MUS,131A,MUS 131A,TBA,003,Voice,"Mackenzie, M",2.0
7828,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7829,@,TBA,MUS,131A,MUS 131A,TBA,003,Voice,"Mackenzie, M",2.0
7830,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7831,@,TBA,MUS,131B,MUS 131B,TBA,001,Piano,"Brandwynne, L",2.0
7832,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7833,@,TBA,MUS,131B,MUS 131B,TBA,001,Piano,"Brandwynne, L",2.0
7834,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7835,@,TBA,MUS,131B,MUS 131B,TBA,002,Piano,2.0,
7836,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7837,@,TBA,MUS,131B,MUS 131B,TBA,002,Piano,2.0,
7838,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7839,@,TBA,MUS,131B,MUS 131B,TBA,003,Piano,2.0,
7840,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7841,@,TBA,MUS,131B,MUS 131B,TBA,003,Piano,2.0,
7842,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7843,@,TBA,MUS,131B,MUS 131B,TBA,004,Piano,"Orland, M",2.0
7844,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7845,@,TBA,MUS,131B,MUS 131B,TBA,004,Piano,"Orland, M",2.0
7846,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7847,@,TBA,MUS,131B,MUS 131B,TBA,005,Piano,"Chen, I",2.0
7848,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7849,@,TBA,MUS,131B,MUS 131B,TBA,005,Piano,"Chen, I",2.0
7850,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7851,@,TBA,MUS,131C,MUS 131C,TBA,001,Harpsichord,"Vollrath, F",2.0
7852,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7853,@,TBA,MUS,131C,MUS 131C,TBA,001,Harpsichord,"Vollrath, F",2.0
7854,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7855,@,TBA,MUS,131D,MUS 131D,TBA,001,Organ,The Staff,2.0
7856,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7857,@,TBA,MUS,131D,MUS 131D,TBA,001,Organ,The Staff,2.0
7858,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7859,@,TBA,MUS,131E,MUS 131E,TBA,001,Violin,"Sand, M",2.0
7860,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7861,@,TBA,MUS,131E,MUS 131E,TBA,001,Violin,"Sand, M",2.0
7862,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7863,@,TBA,MUS,131E,MUS 131E,TBA,002,Violin,"Smiley, D",2.0
7864,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7865,@,TBA,MUS,131E,MUS 131E,TBA,002,Violin,"Smiley, D",2.0
7866,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7867,@,TBA,MUS,131E,MUS 131E,TBA,003,Violin,"Friedhoff, J",2.0
7868,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7869,@,TBA,MUS,131E,MUS 131E,TBA,003,Violin,"Friedhoff, J",2.0
7870,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7871,@,TBA,MUS,131F,MUS 131F,TBA,001,Viola,"Rose, E",2.0
7872,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7873,@,TBA,MUS,131F,MUS 131F,TBA,001,Viola,"Rose, E",2.0
7874,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7875,@,TBA,MUS,131G,MUS 131G,TBA,001,Cello,"Lamb, S",2.0
7876,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7877,@,TBA,MUS,131G,MUS 131G,TBA,001,Cello,"Lamb, S",2.0
7878,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7879,@,TBA,MUS,131H,MUS 131H,TBA,001,Double Bass,"Schwagerus, M",2.0
7880,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7881,@,TBA,MUS,131H,MUS 131H,TBA,001,Double Bass,"Schwagerus, M",2.0
7882,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7883,@,TBA,MUS,131I,MUS 131I,TBA,001,Flute,"Pelinka, S",2.0
7884,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7885,@,TBA,MUS,131I,MUS 131I,TBA,001,Flute,"Pelinka, S",2.0
7886,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7887,@,TBA,MUS,131J,MUS 131J,TBA,001,Oboe,"Bruckmann, K",2.0
7888,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7889,@,TBA,MUS,131J,MUS 131J,TBA,001,Oboe,"Bruckmann, K",2.0
7890,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7891,@,TBA,MUS,131K,MUS 131K,TBA,001,Clarinet,"Lavin, A",2.0
7892,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7893,@,TBA,MUS,131K,MUS 131K,TBA,001,Clarinet,"Lavin, A",2.0
7894,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7895,@,TBA,MUS,131L,MUS 131L,TBA,001,Bassoon,"Granger, D",2.0
7896,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7897,@,TBA,MUS,131L,MUS 131L,TBA,001,Bassoon,"Granger, D",2.0
7898,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7899,@,TBA,MUS,131M,MUS 131M,TBA,001,French Horn,"Nowlen, P",2.0
7900,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7901,@,TBA,MUS,131M,MUS 131M,TBA,001,French Horn,"Nowlen, P",2.0
7902,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7903,@,TBA,MUS,131N,MUS 131N,TBA,001,Trumpet,"Favia, D",2.0
7904,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7905,@,TBA,MUS,131N,MUS 131N,TBA,001,Trumpet,"Favia, D",2.0
7906,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7907,@,TBA,MUS,131O,MUS 131O,TBA,001,Trombone,"Chrisp, B",2.0
7908,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7909,@,TBA,MUS,131O,MUS 131O,TBA,001,Trombone,"Chrisp, B",2.0
7910,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7911,@,TBA,MUS,131P,MUS 131P,TBA,001,Tuba,"Njoku, P",2.0
7912,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7913,@,TBA,MUS,131P,MUS 131P,TBA,001,Tuba,"Njoku, P",2.0
7914,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7915,@,TBA,MUS,131Q,MUS 131Q,TBA,001,Percussion,"Froh, C",2.0
7916,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7917,@,TBA,MUS,131Q,MUS 131Q,TBA,001,Percussion,"Froh, C",2.0
7918,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7919,@,TBA,MUS,131R,MUS 131R,TBA,001,Classical Guitar,"Goldberg, M",2.0
7920,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7921,@,TBA,MUS,131R,MUS 131R,TBA,001,Classical Guitar,"Goldberg, M",2.0
7922,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7923,@,TBA,MUS,131U,MUS 131U,TBA,001,Saxophone,"Stewart, K",2.0
7924,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7925,@,TBA,MUS,131U,MUS 131U,TBA,001,Saxophone,"Stewart, K",2.0
7926,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7927,@,TBA,MUS,131W,MUS 131W,TBA,001,Harp,"Allvin, K",2.0
7928,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7929,@,TBA,MUS,131W,MUS 131W,TBA,001,Harp,"Allvin, K",2.0
7930,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7931,@,"7:10 - 9:00 PM, TR",MUS,140,MUS 140,PITZER 1010,001,University Jazz Band,"Lee, O",2.0
7932,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7933,@,TBA,MUS,140,MUS 140,TBA,A02,University Jazz Band,"Lee, O",2.0
7934,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7935,@,"4:10 - 6:00 PM, TR",MUS,140,MUS 140,MUSIC 105,A02,University Jazz Band,"Lee, O",2.0
7936,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7937,@,"7:10 - 9:00 PM, TR",MUS,141,MUS 141,MUSIC 105,001,University Symphony,"Baldini, C",2.0
7938,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7939,@,"4:10 - 6:00 PM, MW",MUS,142,MUS 142,PITZER 1010,001,Chamber Singers,"Peregrine, E",2.0
7940,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7941,@,"4:10 - 6:00 PM, MW",MUS,143,MUS 143,MUSIC 105,001,University Concert Band,"Nowlen, P",2.0
7942,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7943,@,"4:10 - 6:00 PM, TR",MUS,144,MUS 144,PITZER 1010,001,University Chorus,"Peregrine, E",2.0
7944,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7945,@,"7:10 - 9:00 PM, MW",MUS,145,MUS 145,PITZER 1010,001,Early Music Ensemble,"Peregrine, E",2.0
7946,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7947,@,TBA,MUS,146,MUS 146,TBA,-,Chamber Music,The Staff,1.0
7948,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7949,@,"4:10 - 6:00 PM, M",MUS,148,MUS 148,PITZER,001,Hindustani Ensemble,"Sahai,Spiller",2.0
7950,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7951,@,"4:10 - 6:00 PM, T",MUS,149,MUS 149,ARTANX 120,001,Indonesian Gamelan Ensem,"Spiller, H",2.0
7952,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7953,@,"2:10 - 4:00 PM, R",MUS,152,MUS 152,PITZER TBA,001,Afro-Cuban Ensemble,"Rice, B",2.0
7954,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7955,33867,"4:10 - 6:00 PM, MW",MUS,153,MUS 153,PITZER,001,Capoeira Ensemble,"Diaz, J",2.0
7956,33867,TBA,MUS,153,MUS 153,TBA,001,Capoeira Ensemble,"Diaz, J",2.0
7957,33867,TBA,MUS,153,MUS 153,TBA,001,Capoeira Ensemble,"Diaz, J",2.0
7958,@,TBA,MUS,155,MUS 155,TBA,001,Percussion Ensemble,"Froh, C",2.0
7959,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7960,@,TBA,MUS,155,MUS 155,TBA,001,Percussion Ensemble,"Froh, C",2.0
7961,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7962,@,"2:10 - 4:00 PM, F",MUS,155,MUS 155,PITZER 1151,001,Percussion Ensemble,"Froh, C",2.0
7963,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7964,@,TBA,MUS,192,MUS 192,TBA,-,Internship in Music,The Staff,V
7965,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7966,@,TBA,MUS,194HA,MUS 194HA,TBA,-,Special Study for Honors,The Staff,V
7967,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7968,@,TBA,MUS,194HB,MUS 194HB,TBA,-,Special Study for Honors,The Staff,V
7969,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7970,@,TBA,MUS,195,MUS 195,TBA,-,Senior Project,The Staff,2.0
7971,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7972,@,TBA,MUS,198,MUS 198,TBA,-,Directed Gp Study,The Staff,V
7973,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7974,@,TBA,MUS,199,MUS 199,TBA,-,Special Study,The Staff,V
7975,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7976,@,TBA,MUS,203,MUS 203,TBA,-,Music Composition,The Staff,4.0
7977,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7978,45645,"12:10 - 3:00 PM, W",MUS,210C,MUS 210C,MUSIC 230,001,Prosem Ethnomusicology,"Diaz, J",4.0
7979,33984,"3:10 - 6:00 PM, M",MUS,221,MUS 221,MUSIC 230,001,Topics in Music History,"Polzonetti, P",4.0
7980,@,TBA,MUS,299,MUS 299,TBA,-,Individual Study,The Staff,V
7981,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7982,@,TBA,MUS,396,MUS 396,TBA,-,Teaching Asst Train Prac,The Staff,V
7983,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
7984,34023,"5:10 - 6:00 PM, M",NAS,001,NAS 001,WELLMN 7,A01,Intro To NAS,"Whiteley, K",4.0
7985,34023,"9:00 - 10:20 AM, TR",NAS,001,NAS 001,TBA,A01,Intro To NAS,"Whiteley, K",4.0
7986,34024,"5:10 - 6:00 PM, T",NAS,001,NAS 001,TBA,A02,Intro To NAS,"Whiteley, K",4.0
7987,34024,"9:00 - 10:20 AM, TR",NAS,001,NAS 001,TBA,A02,Intro To NAS,"Whiteley, K",4.0
7988,34025,"9:00 - 10:20 AM, TR",NAS,001,NAS 001,TBA,A03,Intro To NAS,"Whiteley, K",4.0
7989,34025,"5:10 - 6:00 PM, W",NAS,001,NAS 001,TBA,A03,Intro To NAS,"Whiteley, K",4.0
7990,34026,"9:00 - 10:20 AM, TR",NAS,001,NAS 001,TBA,A04,Intro To NAS,"Whiteley, K",4.0
7991,34026,"5:10 - 6:00 PM, R",NAS,001,NAS 001,TBA,A04,Intro To NAS,"Whiteley, K",4.0
7992,34027,"4:10 - 5:00 PM, M",NAS,001,NAS 001,OLSON 267,A05,Intro To NAS,"Whiteley, K",4.0
7993,34027,"9:00 - 10:20 AM, TR",NAS,001,NAS 001,TBA,A05,Intro To NAS,"Whiteley, K",4.0
7994,34028,"9:00 - 10:20 AM, TR",NAS,001,NAS 001,TBA,A06,Intro To NAS,"Whiteley, K",4.0
7995,34028,"4:10 - 5:00 PM, W",NAS,001,NAS 001,TBA,A06,Intro To NAS,"Whiteley, K",4.0
7996,34029,"8:00 - 9:50 AM, TR",NAS,005,NAS 005,BAINER 1128,001,Intro to NA Lit,"Brandau, C",4.0
7997,34030,"12:10 - 2:00 PM, TR",NAS,005,NAS 005,SOCSCI 90,002,Intro to NA Lit,4.0,
7998,34031,"8:00 - 9:50 AM, MW",NAS,005,NAS 005,OLSON 101,003,Intro to NA Lit,"Hockaday, R",4.0
7999,34032,"4:10 - 6:00 PM, MW",NAS,005,NAS 005,ROBBNS 146,004,Intro to NA Lit,4.0,
8000,34033,"10:00 - 11:50 AM, TR",NAS,005,NAS 005,WELLMN 25,005,Intro to NA Lit,"Cornejo-Warner, D",4.0
8001,34034,"12:10 - 2:00 PM, MW",NAS,005,NAS 005,WICKSN 1038,006,Intro to NA Lit,"Rains, H",4.0
8002,34035,"4:10 - 6:00 PM, TR",NAS,005,NAS 005,WELLMN 127,007,Intro to NA Lit,4.0,
8003,45263,"10:00 - 11:50 AM, MW",NAS,005,NAS 005,GIEDT 1007,008,Intro to NA Lit,"Tena-Encarnacion, J",4.0
8004,45196,"3:10 - 5:00 PM, M",NAS,005A,NAS 005A,HART 1106,003,Writer's Workshop,2.0,
8005,45197,"3:10 - 5:00 PM, F",NAS,005A,NAS 005A,WELLMN 3,004,Writer's Workshop,2.0,
8006,45289,"9:00 - 10:20 AM, MW",NAS,007,NAS 007,CRUESS 107,A01,Indig & Minority Langs,"Spence, J",4.0
8007,45289,"10:00 - 10:50 AM, T",NAS,007,NAS 007,VEIMYR 116,A01,Indig & Minority Langs,"Spence, J",4.0
8008,45290,"9:00 - 10:20 AM, MW",NAS,007,NAS 007,CRUESS 107,A02,Indig & Minority Langs,"Spence, J",4.0
8009,45290,"11:00 - 11:50 AM, T",NAS,007,NAS 007,TBA,A02,Indig & Minority Langs,"Spence, J",4.0
8010,45264,TBA,NAS,012,NAS 012,REMASY,A01,NA Film,"Tsinhnahjinnie, H",4.0
8011,45264,TBA,NAS,012,NAS 012,REMASY,A01,NA Film,"Tsinhnahjinnie, H",4.0
8012,45265,TBA,NAS,012,NAS 012,REMASY,A02,NA Film,"Tsinhnahjinnie, H",4.0
8013,45265,TBA,NAS,012,NAS 012,REMASY,A02,NA Film,"Tsinhnahjinnie, H",4.0
8014,45266,TBA,NAS,012,NAS 012,REMASY,A03,NA Film,"Tsinhnahjinnie, H",4.0
8015,45266,TBA,NAS,012,NAS 012,REMASY,A03,NA Film,"Tsinhnahjinnie, H",4.0
8016,45267,TBA,NAS,012,NAS 012,REMASY,A04,NA Film,"Tsinhnahjinnie, H",4.0
8017,45267,TBA,NAS,012,NAS 012,REMASY,A04,NA Film,"Tsinhnahjinnie, H",4.0
8018,45268,TBA,NAS,012,NAS 012,REMASY,A05,NA Film,"Tsinhnahjinnie, H",4.0
8019,45268,TBA,NAS,012,NAS 012,REMASY,A05,NA Film,"Tsinhnahjinnie, H",4.0
8020,45269,TBA,NAS,012,NAS 012,REMASY,A06,NA Film,"Tsinhnahjinnie, H",4.0
8021,45269,TBA,NAS,012,NAS 012,REMASY,A06,NA Film,"Tsinhnahjinnie, H",4.0
8022,44323,"12:10 - 2:00 PM, MW",NAS,110A,NAS 110A,HUTCH 102,001,Quechua Beginning 1,"Mendoza, Z",4.0
8023,44324,"10:30 - 11:50 AM, MW",NAS,146,NAS 146,OLSON 109,001,Orientation to Research,The Staff,4.0
8024,44325,"1:10 - 2:30 PM, TR",NAS,165,NAS 165,OLSON 163,001,Keepers of the Flame,"Middleton, E",4.0
