,crn,date,subj,sub_num,course,location,section,description,instructor,credit
2882,@,TBA,PLS,192,PLS 192,TBA,-,Internship,The Staff,V
2883,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2884,@,TBA,PLS,194H,PLS 194H,TBA,-,Honors Thesis,The Staff,V
2885,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2886,@,TBA,PLS,194H,PLS 194H,TBA,089,Honors Thesis,The Staff,V
2887,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2888,@,TBA,PLS,197T,PLS 197T,TBA,-,Tutor Plant Sciences,The Staff,V
2889,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2890,@,TBA,PLS,198,PLS 198,TBA,-,Directed Gp Study,The Staff,V
2891,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2892,@,TBA,PLS,199,PLS 199,TBA,-,Special Study,The Staff,V
2893,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2894,@,TBA,PLS,290,PLS 290,TBA,-,Seminar,The Staff,V
2895,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2896,@,"12:10 - 1:00 PM, W",PLS,290,PLS 290,PLESC 3001,001,Seminar,"Gilbert, M",V
2897,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2898,@,TBA,PLS,290C,PLS 290C,TBA,-,Research Conference,The Staff,1.0
2899,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2900,@,TBA,PLS,297T,PLS 297T,TBA,-,Tutor Plant Science,The Staff,V
2901,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2902,@,TBA,PLS,298,PLS 298,TBA,-,Group Study,The Staff,V
2903,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2904,@,TBA,PLS,299,PLS 299,TBA,-,Research,The Staff,V
2905,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2906,@,TBA,PLS,396,PLS 396,TBA,-,Teaching Asst Train Prac,The Staff,V
2907,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2908,@,TBA,POL,099,POL 099,TBA,-,Special Study,The Staff,V
2909,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2910,@,TBA,POL,198,POL 198,TBA,-,Directed Gp Study,The Staff,V
2911,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2912,@,TBA,POL,199,POL 199,TBA,-,Special Study,The Staff,V
2913,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2914,@,TBA,POL,298,POL 298,TBA,-,Group Study,The Staff,V
2915,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2916,@,"12:10 - 3:00 PM, T",POL,298,POL 298,KERR 551,004,Group Study,"Maoz, Z",V
2917,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2918,@,TBA,POL,299,POL 299,TBA,-,Research,The Staff,V
2919,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2920,@,TBA,POL,299D,POL 299D,TBA,-,Directed Reading,The Staff,V
2921,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2922,@,TBA,POL,396,POL 396,TBA,-,Teaching Asst Train Prac,The Staff,V
2923,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2924,@,TBA,POL,396,POL 396,TBA,004,Teaching Asst Train Prac,"Tomashevskiy, A",V
2925,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2926,@,TBA,POL,396,POL 396,TBA,005,Teaching Asst Train Prac,"Verbitsky, M",V
2927,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2928,@,TBA,POL,396,POL 396,TBA,006,Teaching Asst Train Prac,"Hare, C",V
2929,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2930,@,TBA,POL,396,POL 396,TBA,122,Teaching Asst Train Prac,"Hale, I",V
2931,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2932,@,TBA,POL,396,POL 396,TBA,123,Teaching Asst Train Prac,"Landis, J",V
2933,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2934,@,"12:10 - 1:00 PM, W",PBG,271,PBG 271,STORER 2342,001,Ecology Research,"Schoener, T",1.0
2935,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2936,@,TBA,PBG,290C,PBG 290C,TBA,-,Research Conference,The Staff,1.0
2937,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2938,@,TBA,PBG,298,PBG 298,TBA,-,Group Study,The Staff,V
2939,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2940,@,TBA,PBG,299,PBG 299,TBA,-,Research,The Staff,V
2941,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2942,@,TBA,PSC,098,PSC 098,TBA,-,Directed Gp Study,The Staff,V
2943,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2944,@,TBA,PSC,099,PSC 099,TBA,-,Special Study,The Staff,V
2945,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2946,@,TBA,PSC,182,PSC 182,TBA,001,Laboratory Research,"Oakes, L",4.0
2947,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2948,@,TBA,PSC,182,PSC 182,TBA,001,Laboratory Research,"Oakes, L",4.0
2949,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2950,@,TBA,PSC,192,PSC 192,TBA,-,Fieldwork in Psychology,"King, K",V
2951,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2952,@,TBA,PSC,197T,PSC 197T,TBA,-,Tutoring in Psych,The Staff,V
2953,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2954,@,TBA,PSC,198,PSC 198,TBA,-,Directed Gp Study,The Staff,V
2955,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2956,@,"10:00 - 11:50 AM, W",PSC,198,PSC 198,H GYM 290,054,Directed Gp Study,"Mangun, G",V
2957,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2958,@,TBA,PSC,199,PSC 199,TBA,-,Special Study,The Staff,V
2959,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2960,@,TBA,PSC,201,PSC 201,TBA,-,Rsch Preceptorship,The Staff,4.0
2961,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2962,@,TBA,PSC,202,PSC 202,TBA,-,Research Seminar,The Staff,1.0
2963,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2964,@,"1:20 - 3:10 PM, F",PSC,204B,PSC 204B,YOUNG 166,001,Causal Model Corr Data,"Rast, P",5.0
2965,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2966,@,"10:00 - 11:50 AM, TR",PSC,204B,PSC 204B,YOUNG 166,001,Causal Model Corr Data,"Rast, P",5.0
2967,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2968,@,TBA,PSC,205A,PSC 205A,TBA,001,App Multivar Anal,"Ferrer-Caja, E",4.0
2969,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2970,@,TBA,PSC,205D,PSC 205D,TBA,001,Multilevel Models,"Blozis Villarreal, S",4.0
2971,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2972,@,TBA,PSC,212A,PSC 212A,TBA,001,Dev Psych: Cog/Per,"Munakata, Y",4.0
2973,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2974,@,TBA,PSC,221,PSC 221,TBA,001,Academic Writing,"Ledgerwood, A",4.0
2975,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2976,@,TBA,PSC,244,PSC 244,TBA,001,"Ster, Prejudice & Stigma","Sherman, J",4.0
2977,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2978,@,TBA,PSC,263,PSC 263,TBA,001,Topics Cognitive Psych,"Ranganath, C",4.0
2979,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2980,@,TBA,PSC,270,PSC 270,TBA,001,Topics in Pers Soc Psych,"Todd, A",4.0
2981,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2982,@,TBA,PSC,271B,PSC 271B,TBA,001,Memory & Plasticity II,"Wiltgen, B",2.0
2983,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2984,@,TBA,PSC,289A,PSC 289A,TBA,001,Current Resrch in Psych,"Eastwick, P",2.0
2985,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2986,@,TBA,PSC,289A,PSC 289A,TBA,002,Current Resrch in Psych,"Luck, S",2.0
2987,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2988,@,TBA,PSC,289B,PSC 289B,TBA,001,Current Resrch in Psych,"Bliss-Moreau, E",2.0
2989,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2990,@,TBA,PSC,289B,PSC 289B,TBA,002,Current Resrch in Psych,"Robins, R",2.0
2991,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2992,@,TBA,PSC,289B,PSC 289B,TBA,003,Current Resrch in Psych,"Morgan, E",2.0
2993,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2994,@,TBA,PSC,290,PSC 290,TBA,003,Seminar,"Bales, K",4.0
2995,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2996,@,TBA,PSC,298,PSC 298,TBA,-,Group Study,The Staff,V
2997,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2998,@,TBA,PSC,299,PSC 299,TBA,-,Research,The Staff,V
2999,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3000,@,TBA,PSC,299D,PSC 299D,TBA,-,Diss Research,The Staff,V
3001,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3002,@,TBA,PSC,396,PSC 396,TBA,-,Teaching Asst Train Prac,The Staff,V
3003,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3004,@,TBA,RST,098,RST 098,TBA,-,Directed Gp Study,The Staff,V
3005,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3006,@,TBA,RST,099,RST 099,TBA,-,Special Study,The Staff,V
3007,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3008,@,TBA,RST,194HA,RST 194HA,TBA,-,Honors Study,The Staff,V
3009,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3010,@,TBA,RST,194HB,RST 194HB,TBA,-,Honors Study,The Staff,V
3011,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3012,@,TBA,RST,198,RST 198,TBA,-,Directed Gp Study,The Staff,V
3013,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3014,@,TBA,RST,199,RST 199,TBA,-,Special Study,The Staff,V
3015,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3016,@,TBA,RST,299,RST 299,TBA,-,Research,The Staff,V
3017,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3018,@,TBA,RST,396,RST 396,TBA,-,Teach Asst Train Pract,The Staff,V
3019,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3020,@,TBA,RUS,098,RUS 098,TBA,-,Dir Group Study,The Staff,V
3021,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3022,@,TBA,RUS,099,RUS 099,TBA,-,Special Study,The Staff,V
3023,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3024,@,TBA,RUS,194H,RUS 194H,TBA,-,Honors Program,The Staff,4.0
3025,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3026,@,TBA,RUS,195H,RUS 195H,TBA,-,Honors Thesis,The Staff,4.0
3027,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3028,@,TBA,RUS,198,RUS 198,TBA,-,Dir Group Study,The Staff,V
3029,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3030,@,TBA,RUS,199,RUS 199,TBA,-,Special Study,The Staff,V
3031,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3032,@,TBA,STS,192,STS 192,TBA,-,Internship,The Staff,V
3033,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3034,@,TBA,STS,198,STS 198,TBA,-,Directed Group Study,The Staff,V
3035,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3036,@,TBA,STS,199,STS 199,TBA,-,Special Study,The Staff,V
3037,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3038,@,TBA,STS,298,STS 298,TBA,-,Group Study,The Staff,V
3039,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3040,@,TBA,STS,299,STS 299,TBA,-,Research,The Staff,V
3041,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3042,@,TBA,STS,396,STS 396,TBA,-,Teaching Assist Train Pr,The Staff,V
3043,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3044,@,TBA,SAS,092,SAS 092,TBA,-,Internship Sci & Society,The Staff,V
3045,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3046,@,TBA,SAS,097T,SAS 097T,TBA,-,Tutoring Sci & Society,The Staff,V
3047,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3048,@,TBA,SAS,098,SAS 098,TBA,-,Directed Group Study,The Staff,V
3049,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3050,@,TBA,SAS,099,SAS 099,TBA,-,Special Study,The Staff,V
3051,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3052,@,TBA,SAS,192,SAS 192,TBA,-,Internship Sci & Society,The Staff,V
3053,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3054,@,TBA,SAS,197T,SAS 197T,TBA,-,Tutoring Sci & Society,The Staff,V
3055,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3056,@,TBA,SAS,198,SAS 198,TBA,-,Directed Group Study,The Staff,V
3057,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3058,@,"4:10 - 5:00 PM, T",SAS,198,SAS 198,ROBBNS 146,004,Directed Group Study,"Beckles, D",V
3059,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3060,@,TBA,SAS,199,SAS 199,TBA,-,Special Study in SAS,The Staff,V
3061,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3062,@,TBA,SAS,298,SAS 298,TBA,-,Group Study,The Staff,V
3063,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3064,@,TBA,SAS,299,SAS 299,TBA,-,Graduate Research,The Staff,V
3065,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3066,@,TBA,SAS,390,SAS 390,TBA,-,Teaching Methods,The Staff,1.0
3067,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3068,@,TBA,SOC,098,SOC 098,TBA,-,Directed Gp Study,The Staff,V
3069,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3070,@,TBA,SOC,098,SOC 098,TBA,010,Directed Gp Study,The Staff,V
3071,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3072,@,TBA,SOC,099,SOC 099,TBA,-,Special Study,The Staff,V
3073,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3074,@,TBA,SOC,192,SOC 192,TBA,-,Internship,The Staff,V
3075,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3076,@,TBA,SOC,197T,SOC 197T,TBA,-,Tutor In Sociology,The Staff,V
3077,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3078,@,TBA,SOC,198,SOC 198,TBA,-,Directed Gp Study,The Staff,V
3079,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3080,@,TBA,SOC,199,SOC 199,TBA,-,Special Study,The Staff,V
3081,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3082,@,TBA,SOC,298,SOC 298,TBA,-,Group Study,The Staff,V
3083,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3084,@,TBA,SOC,299,SOC 299,TBA,-,Individual Study,The Staff,V
3085,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3086,@,TBA,SSC,092,SSC 092,TBA,-,Internship,The Staff,V
3087,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3088,@,TBA,SSC,192,SSC 192,TBA,-,Internship,The Staff,V
3089,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3090,@,TBA,SSC,198,SSC 198,TBA,-,Directed Gp Study,The Staff,V
3091,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3092,@,TBA,SSC,199,SSC 199,TBA,-,Special Study,The Staff,V
3093,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3094,@,TBA,SSC,290,SSC 290,TBA,-,Seminar,The Staff,V
3095,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3096,@,TBA,SSC,290,SSC 290,TBA,001,Seminar,"Rodrigues, J",V
3097,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3098,@,TBA,SSC,298,SSC 298,TBA,-,Group Study,The Staff,V
3099,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3100,@,"3:10 - 5:00 PM, R",SSC,298,SSC 298,VEIMYR 116,069,Group Study,"Horwath, W",V
3101,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3102,@,TBA,SSC,299,SSC 299,TBA,-,Research,The Staff,V
3103,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3104,@,TBA,SSC,396,SSC 396,TBA,-,Teaching Asst Train Prac,The Staff,V
3105,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3106,@,TBA,SPA,098,SPA 098,TBA,-,Directed Gp Study,The Staff,V
3107,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3108,@,TBA,SPA,099,SPA 099,TBA,-,Spec Study Undergrads,The Staff,V
3109,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3110,@,TBA,SPA,192I,SPA 192I,TBA,-,Spanish Internship,The Staff,V
3111,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3112,@,TBA,SPA,194H,SPA 194H,TBA,-,Honors Program,The Staff,V
3113,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3114,@,TBA,SPA,197T,SPA 197T,TBA,-,Tutoring In Spanish,The Staff,V
3115,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3116,@,TBA,SPA,197TC,SPA 197TC,TBA,-,Tutoring In The Comm,The Staff,V
3117,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3118,@,TBA,SPA,198,SPA 198,TBA,-,Directed Gp Study,The Staff,V
3119,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3120,@,TBA,SPA,199,SPA 199,TBA,-,Special Study,The Staff,V
3121,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3122,@,TBA,SPA,298,SPA 298,TBA,-,Group Study,The Staff,V
3123,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3124,@,TBA,SPA,299,SPA 299,TBA,-,Research,The Staff,V
3125,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3126,@,TBA,SPA,396,SPA 396,TBA,-,Teaching Asst Train Prac,V,
3127,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3128,@,TBA,STA,090X,STA 090X,TBA,-,Seminar,The Staff,V
3129,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3130,@,TBA,STA,098,STA 098,TBA,-,Directed Grp Study,The Staff,V
3131,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3132,@,TBA,STA,192,STA 192,TBA,-,Statistics Intern,The Staff,V
3133,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3134,@,TBA,STA,194HA,STA 194HA,TBA,-,Honors Studies,The Staff,4.0
3135,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3136,@,TBA,STA,194HB,STA 194HB,TBA,-,Honors Studies,The Staff,4.0
3137,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3138,@,TBA,STA,198,STA 198,TBA,-,Directed Grp Study,The Staff,V
3139,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
3140,@,TBA,STA,199,STA 199,TBA,-,Undergrad Adv Study,The Staff,V
3141,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
